,0,0.1,0.25,0.5,0.75,0.9,1.0,mean,host,protocol,start_time
0,4.010752,76.93538240000001,97.884288,112.534272,117.872352,120.01322880000001,123.276816,100.87189962790698,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 01:43:17.318020000 EST"
1,3.925232,116.9619264,133.867728,138.241728,139.740552,139.979664,140.621184,124.72692194285715,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 06:46:41.451952000 EST"
2,3.050848,126.9136512,138.590856,139.898016,139.927176,139.9493376,140.586192,126.68990944927536,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 02:21:37.512668000 EST"
3,2.17168,32.1319872,38.16664,43.279752,46.865952,50.775724800000006,68.690864,41.97580244660194,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 17:31:45.911558000 EST"
4,3.417552,40.684032,54.188524,66.13488000000001,74.337588,84.482352,98.747424,63.896850058823524,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 09:23:05.944035000 EST"
5,2.729376,31.532457599999997,46.177776,66.963024,91.67904,106.0164288,126.402768,68.38529732283465,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 08:30:51.792826000 EST"
6,2.701664,44.941392,47.927376,52.746624,57.538512,61.3689696,77.946048,51.84142500598802,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 17:22:04.730862000 EST"
7,3.61616,35.366712,39.354384,49.869432,71.345772,103.179744,124.92144,58.41401659060403,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 08:00:40.040348000 EST"
8,2.14416,61.93584,70.059816,84.09744,92.705472,100.70464319999999,112.604256,79.44110965137614,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 23:39:13.994920000 EST"
9,5.15536,80.609904,89.848016,137.145312,139.921344,139.956336,140.119632,112.80821142857144,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 06:01:09.299818000 EST"
10,2.683584,41.59884,57.287736,80.21916,88.351884,93.5024464,100.088784,71.99477646666666,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 10:29:51.538985000 EST"
11,2.461728,26.792208,33.85476,58.821552,76.22132400000001,83.63088,100.240416,54.92762162025317,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 11:03:12.723046000 EST"
12,8e-06,27.81864,36.782424,47.76408,62.544712000000004,78.941952,95.23656,50.18560735260115,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 16:59:38.986815000 EST"
13,3.044656,115.6345632,132.587604,139.903848,139.947588,140.0064912,140.061312,124.92254388571429,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 04:52:38.659007000 EST"
14,2.948448,129.1391424,138.498336,139.898016,139.968,140.061312,140.107968,126.74956208695652,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 05:26:30.119574000 EST"
15,2.135664,24.7311792,34.362144,42.177024,51.417828,58.58244000000002,72.048528,41.98315250485437,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 15:37:13.888005000 EST"
16,2.916,123.58241280000001,139.886352,139.898016,139.91551199999998,139.921344,140.877792,126.73375524637682,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 02:16:01.576623000 EST"
17,1.95992,29.509824000000002,32.513400000000004,37.938463999999996,43.113060000000004,48.364776,58.294928,37.80977687719298,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 19:40:15.988354000 EST"
18,2.985616,50.003567999999994,58.349648,65.936592,72.340128,78.0811488,91.177488,63.589898176470584,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 23:15:17.130303000 EST"
19,2.6244,49.1042736,57.034044,67.633704,75.862656,84.1056048,122.460336,66.57524092307692,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 10:56:13.722857000 EST"
20,5.558352,132.24643200000003,137.209464,139.448952,139.898016,139.927176,141.262704,126.77899536231884,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 02:44:43.675461000 EST"
