,0,0.1,0.25,0.5,0.75,0.9,1.0,mean,host,protocol,start_time
0,4.010752,8.251448,13.320288000000001,28.530144,52.654212,70.077312,83.700864,44.44372888888889,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 01:43:17.318020000 EST"
1,3.925232,8.646088,14.139683999999999,32.74668,52.945812000000004,75.454416,96.659568,49.995731,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 06:46:41.451952000 EST"
2,3.050848,7.281608,12.912047999999999,28.833408,60.719868000000005,73.331568,79.221888,49.998647,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 02:21:37.512668000 EST"
3,2.17168,9.374112,12.431648,41.722128,49.140432,57.4265376,61.737552,36.361990545454546,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 17:31:45.911558000 EST"
4,3.417552,4.9443696,12.780828,30.752136,64.875168,78.11964,78.895296,39.999356,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 09:23:05.944035000 EST"
5,2.729376,5.8296672,9.84376,16.389232,50.044392,71.36968320000001,89.369568,39.999356,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 08:30:51.792826000 EST"
6,2.701664,7.611408,13.276812000000001,41.908752,59.247288000000005,64.7130384,64.933488,39.9977512,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 17:22:04.730862000 EST"
7,3.61616,8.672344,14.967748,34.886864,61.26224400000001,77.378976,90.1044,44.44372888888889,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 08:00:40.040348000 EST"
8,2.14416,3.4400736,10.363464,19.525536,62.052479999999996,71.6146272,73.098288,44.44324177777778,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 23:39:13.994920000 EST"
9,5.15536,10.019312,15.180696000000001,30.687984,54.628344,82.925208,108.113616,49.994673,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 06:01:09.299818000 EST"
10,2.683584,7.484396800000001,14.579536000000001,40.90528,53.196588000000006,64.087848,82.662768,36.36305090909091,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 10:29:51.538985000 EST"
11,2.461728,4.3714176,13.841472,36.152984000000004,61.244748,65.242584,67.161312,36.361990545454546,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 11:03:12.723046000 EST"
12,4.128928,4.6761488,11.768156,27.451791999999998,63.011844,86.94812160000001,90.605952,39.9958568,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 16:59:38.986815000 EST"
13,3.044656,6.998576,12.188880000000001,25.503336,52.158492,64.571904,71.302032,49.997189,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 04:52:38.659007000 EST"
14,2.948448,7.317888,13.250304,35.616024,57.098196,75.425256,92.483856,44.44113688888889,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 05:26:30.119574000 EST"
15,2.135664,5.002704,16.072992,26.850528,48.049848,52.149744,56.022192,30.768735384615383,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 15:37:13.888005000 EST"
16,2.916,7.138368,12.582539999999998,26.967168,54.32508000000001,70.06564800000001,80.259984,44.44113688888889,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 02:16:01.576623000 EST"
17,1.95992,10.8053824,12.842064,25.264224,42.04872,49.1217696,50.073552,26.663126933333334,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 19:40:15.988354000 EST"
18,2.985616,8.4791872,15.128088,44.894736,65.9016,79.735104,80.994816,39.999356,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 23:15:17.130303000 EST"
19,2.6244,6.6741408,14.463912,29.806984,56.41002,65.9050992,70.5672,39.999356,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 10:56:13.722857000 EST"
20,5.558352,8.9244,13.973472,19.12896,53.817696,62.075807999999995,67.581216,49.997189,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 02:44:43.675461000 EST"
21,2.706048,9.6391296,14.195088,49.012128,56.16216,60.8161472,68.514592,36.361990545454546,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 20:53:26.488468000 EST"
22,2.09952,5.7106943999999995,10.929616,27.316192,62.37324,77.2903296,81.566352,39.9958568,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 10:36:43.828577000 EST"
23,5.73832,13.6608032,15.92136,47.787408,54.144288,55.567296,56.22048,36.35841090909091,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 22:29:42.225044000 EST"
24,1.831376,6.2751296000000005,11.413096,17.950896,55.9872,81.89994240000001,105.757488,44.44372888888889,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 02:09:25.897788000 EST"
25,3.146992,8.4671488,13.729776000000001,25.29672,70.199784,74.3277504,74.47464,39.9981896,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 01:15:30.291804000 EST"
26,5.36544,12.307852800000001,14.69664,44.96472,52.278048,58.611599999999996,68.456016,36.36305090909091,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 20:23:59.484666000 EST"
27,2.950752,6.969304,12.220848,32.6526,50.093508,73.908632,97.487712,49.994273,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 07:09:31.614635000 EST"
28,2.771648,8.4165936,14.475024,45.355464,60.591564,69.83120160000001,69.855696,39.9989176,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 00:34:18.826053000 EST"
29,2.612864,9.237888,20.721032,39.634272,41.792176,43.541712,51.053328,30.767838153846153,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 16:18:15.708014000 EST"
30,2.620016,6.482264,11.167552,22.086512,49.755708,62.816472,69.470784,49.997189,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 05:38:22.814694000 EST"
31,2.659392,8.8673376,13.1398,30.17416,54.669168,68.36270400000001,80.259984,44.44372888888889,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 02:50:24.492130000 EST"
32,3.487536,8.742704,14.747015999999999,34.110832,58.515104,79.530984,98.117568,49.997189,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 04:29:55.322191000 EST"
33,2.14416,6.4752768000000005,12.003248,24.424448,58.884696,74.69504640000002,94.01184,44.44064977777778,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 01:31:30.985860000 EST"
34,5.432256,10.3400352,14.556671999999999,45.221328,66.327336,83.4582528,84.598992,39.9958568,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 08:14:25.402900000 EST"
35,2.612736,7.6263488000000015,14.148584,40.205504,53.861436,56.7150336,63.230544,39.999356,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 22:01:55.680453000 EST"
36,3.34792,7.851752,13.389911999999999,28.954175999999997,52.353012,69.324984,82.651104,44.439353777777775,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 01:57:07.582536000 EST"
37,2.671296,6.2891808000000005,12.603152,22.580864,60.238728,77.2763328,85.485456,39.9958568,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 11:12:14.551573000 EST"
38,2.321488,7.5385488,13.824755999999999,44.49816,58.21794,69.07770719999999,78.067152,39.9989176,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 01:02:39.928016000 EST"
39,2.706048,8.233248000000001,12.20684,25.659872,63.18972,76.492512,92.238912,44.44113688888889,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 00:27:39.809630000 EST"
40,5.142528,12.3882768,15.481044,37.785528,50.668416,53.75463839999999,69.155856,33.32988066666667,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 13:29:31.110566000 EST"
41,2.787824,7.4530608,13.907976000000001,31.783696,60.661547999999996,72.9909792,84.062448,39.999356,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 12:02:17.529303000 EST"
42,2.322144,6.53184,11.030624000000001,17.723448,53.02147600000001,66.642264,70.438896,44.44243288888889,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 05:10:01.808071000 EST"
43,2.238768,5.129539200000001,12.130783999999998,20.014976,60.611976,77.7732192,84.785616,44.44325422222222,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 10:23:01.915088000 EST"
44,3.429216,7.3366560000000005,12.407580000000001,28.891728,49.583664,69.52327199999999,86.8968,49.997737,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 04:58:07.618583000 EST"
45,9.296528,11.833288,16.962896,41.379088,59.904492,82.550752,104.56776,44.44216977777778,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 07:34:53.066882000 EST"
46,3.92784,7.549516800000001,12.982032,17.414352,49.834944,56.010729600000005,60.12792,49.997737,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 05:03:22.128433000 EST"
47,3.650832,10.8071712,15.817248,42.316992,54.8208,56.99263679999999,60.3612,33.32988066666667,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 19:59:39.500900000 EST"
48,2.099776,6.6311728,11.442616000000001,35.545584,51.00084,60.2492256,68.887584,39.9981896,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 22:20:49.971743000 EST"
49,5.260464,10.58508,16.28586,30.052296000000002,61.47219600000001,68.339376,68.945904,44.441945777777775,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 09:08:51.123119000 EST"
50,2.679344,6.156904,11.170876,30.529704000000002,47.39684,69.511784,90.92088,49.998647,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 06:23:39.642945000 EST"
51,2.449808,5.426192,17.519536,43.483392,54.972432,58.08438720000001,63.300528,36.361990545454546,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 17:12:29.826861000 EST"
52,2.00968,6.683472,11.46894,15.839711999999999,41.146788,57.9422,67.647168,44.44113688888889,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 05:48:51.822081000 EST"
53,2.402784,5.86116,10.727964,20.592792,51.356592,63.66211199999999,67.59288,44.44372888888889,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 00:19:57.657800000 EST"
54,10.660768,11.547816,14.312248,33.784256,57.413123999999996,67.633704,74.59128,44.443817777777774,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 07:41:29.131713000 EST"
55,2.227104,6.538694400000001,12.10152,26.721984,58.804056,72.305136,90.151056,44.44325422222222,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 10:57:31.962122000 EST"
56,3.685824,7.867488,12.987983999999999,25.013327999999998,50.859348,69.966504,83.527936,44.43984088888889,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 02:39:03.505412000 EST"
57,9.132912,11.421388799999999,15.561688,46.026144,64.949072,75.14415360000001,79.66512,39.9958568,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 12:17:24.254467000 EST"
58,6.738656,12.438087999999999,19.487628,39.669264,63.297611999999994,74.293848,82.791072,49.997737,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 06:06:34.366164000 EST"
59,4.219072,14.498352,23.339664,34.840368,39.523464000000004,42.666912,43.705008,28.56904857142857,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 18:57:35.329985000 EST"
60,2.227824,7.714569600000002,11.763144,19.642176,60.034608000000006,80.0570304,97.965936,44.43984088888889,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 00:55:44.942989000 EST"
