,0,0.1,0.25,0.5,0.75,0.9,1.0,mean,host,protocol,start_time
0,84.027456,91.4702544,99.55224,109.79323199999999,115.100352,117.9323712,120.14792,108.10731156756758,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 01:43:17.318020000 EST"
1,118.086336,127.30672799999999,137.10953999999998,138.521664,139.38188399999999,140.043816,140.422896,137.92800662068967,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 06:46:41.451952000 EST"
2,135.559008,138.7213344,139.816368,139.90968,139.933008,139.9516704,140.107968,142.8535902857143,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 02:21:37.512668000 EST"
3,27.981936,35.1891216,38.275679999999994,43.874136,47.227536,50.8363776,55.362208,43.47768678260869,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 17:31:45.911558000 EST"
4,29.556576,40.6980288,49.052952000000005,61.480944,69.068376,77.6495808,98.082576,61.53764898461539,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 09:23:05.944035000 EST"
5,25.322544,30.818376,42.460812,57.500968,87.162156,105.8752944,126.017856,66.666564,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 08:30:51.792826000 EST"
6,29.614896,45.43128,49.012128,52.756272,56.97864,61.12169279999999,77.946048,53.332854399999995,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 17:22:04.730862000 EST"
7,15.559776,35.1133056,37.733232,46.34128,62.297424,71.91789120000001,87.258384,50.63209518987342,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 08:00:40.040348000 EST"
8,53.817696,61.947503999999995,65.29431600000001,73.757304,91.7082,102.23845920000002,109.886544,79.99941023999999,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 23:39:13.994920000 EST"
9,77.04072,81.46672,83.872432,103.039776,139.758048,139.9400064,140.119632,111.10977955555555,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 06:01:09.299818000 EST"
10,29.556576,39.412656,46.760976,72.969984,84.249072,87.2023968,94.315104,67.7963080677966,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 10:29:51.538985000 EST"
11,29.586768,35.3209248,41.185584,60.512832,75.58272,81.65821439999999,100.240416,59.70049862686567,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 11:03:12.723046000 EST"
12,10.007712,27.989711999999997,33.026616000000004,41.828776,50.513868,63.592128,82.487808,44.94335784269663,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 16:59:38.986815000 EST"
13,121.702176,125.1640512,139.833864,139.90968,139.950504,140.00765760000002,140.061312,137.92881103448275,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 04:52:38.659007000 EST"
14,131.604912,134.9594784,139.262368,139.90968,139.956336,140.0099904,140.107968,142.85551885714287,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 05:26:30.119574000 EST"
15,8.608032,18.529430400000003,32.385096,37.907664,44.274048,53.983324800000005,72.048528,38.09484617142857,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 15:37:13.888005000 EST"
16,139.863024,139.88099519999997,139.886352,139.90968,139.921344,139.921344,139.956336,142.8531737142857,mlcnetA.cs.wpi.edu,cubic,"Dec  8, 2020 02:16:01.576623000 EST"
17,15.51312,32.1599808,36.418512,40.509072,45.647064,52.34569920000001,58.285008,41.23632841237114,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 19:40:15.988354000 EST"
18,54.085968,60.6924576,64.51066800000001,69.12901600000001,73.908936,78.2957776,84.529008,70.17512589473684,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 23:15:17.130303000 EST"
19,46.282752,54.692496,60.792768,70.68384,80.236656,87.6341792,111.846096,72.72610036363636,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 10:56:13.722857000 EST"
20,131.604912,137.34359999999998,139.41396,139.886352,139.918428,140.43456,141.262704,142.85525657142855,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 02:44:43.675461000 EST"
21,34.047216,40.7446848,46.276920000000004,50.33016,57.716388,63.7006032,69.144192,51.94778285714286,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 20:53:26.488468000 EST"
22,22.558176,30.8713744,36.587052,71.834544,81.528444,86.7778272,90.967536,60.60561381818182,mlcnetD.cs.wpi.edu,pcc,"Dec  7, 2020 10:36:43.828577000 EST"
23,42.63192,47.565696,51.869808000000006,57.806784,63.475488,68.7794528,74.941408,57.970544,mlcnetB.cs.wpi.edu,bbr,"Dec  7, 2020 22:29:42.225044000 EST"
24,102.561552,107.1128448,109.489968,112.569264,114.738768,117.0272448,118.051344,114.28520502857143,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 02:09:25.897788000 EST"
25,77.029056,84.0286224,95.44942800000001,102.135816,106.378596,108.9347616,116.75664,99.99867959999999,mlcnetD.cs.wpi.edu,pcc,"Dec  8, 2020 01:15:30.291804000 EST"
26,11.424768,22.786672,28.932552,38.030472,46.24798800000001,50.28964,59.579712,37.036872,mlcnetA.cs.wpi.edu,cubic,"Dec  7, 2020 20:23:59.484666000 EST"
27,103.774608,119.2282416,124.093296,128.04156,133.124148,137.1756384,140.20128,129.0313068387097,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 07:09:31.614635000 EST"
28,72.188496,77.8329952,80.621568,84.668976,90.355176,96.0856992,106.702272,86.95588069565217,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 00:34:18.826053000 EST"
29,58.343328,68.7394512,73.88454,78.4404,83.44134,88.5670848,92.452496,78.43102305882353,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 16:18:15.708014000 EST"
30,133.949376,134.25847199999998,134.392608,139.857192,139.968,140.102136,140.189616,137.92921324137933,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 05:38:22.814694000 EST"
31,114.36552,118.3965984,124.68815999999998,132.812136,137.64978,138.6453024,139.968,133.3323504,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 02:50:24.492130000 EST"
32,138.486672,139.874688,139.898016,139.944672,139.979664,139.99366080000001,140.072976,142.85567314285714,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 04:29:55.322191000 EST"
33,72.118512,84.0834432,89.334576,95.901408,104.579424,108.43087680000001,112.895856,97.56010653658537,mlcnetB.cs.wpi.edu,bbr,"Dec  8, 2020 01:31:30.985860000 EST"
34,28.670112,32.898872,48.195648000000006,72.835848,88.28574,100.619496,114.435504,68.96440551724137,mlcnetC.cs.wpi.edu,hybla,"Dec  8, 2020 08:14:25.402900000 EST"
35,19.782144,40.266649599999994,47.717424,61.296272,68.047776,75.7763424,91.784016,58.82326729411764,mlcnetC.cs.wpi.edu,hybla,"Dec  7, 2020 22:01:55.680453000 EST"
